date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-03-31,SONY,FY,970573000000,1144981000000,0,0,-572099000000,-243646000000,75641000000,9188000000,-413282000000,-170242000000,1373213000000,-623946000000,-199255000000,-95506000000,92679000000,7142000000,-818886000000,78656000000,0,-202974000000,-98620000000,12229000000,-210709000000,82595000000,426213000000,1907113000000,1480900000000,1373213000000,-623946000000,749267000000
2023-03-31,SONY,FY,1180313000000,1004590000000,4183000000,15781000000,-2167113000000,-70448000000,-560382000000,-109336000000,-1426947000000,296901000000,314691000000,-613635000000,-282181000000,-191129000000,13548000000,20733000000,-1052664000000,261969000000,0,-99248000000,-86568000000,8147000000,84300000000,84937000000,-568736000000,1480900000000,2049636000000,314691000000,-613635000000,-298944000000
2022-03-31,SONY,FY,1117503000000,835233000000,17840000000,11105000000,-1191247000000,-171094000000,-194624000000,126989000000,-952518000000,443209000000,1233643000000,-441096000000,-213009000000,-91082000000,16081000000,326000000,-728780000000,-163104000000,0,-88624000000,-74342000000,-10508000000,-336578000000,94369000000,262654000000,2049636000000,1786982000000,1233643000000,-441096000000,792547000000
2021-03-31,SONY,FY,1191375000000,663737000000,-153427000000,8892000000,523918000000,471275000000,-57007000000,211939000000,-102289000000,-102215000000,1350150000000,-512239000000,3151000000,-1734160000000,469390000000,-7658000000,-1781516000000,128683000000,0,-366000000,-61288000000,-405562000000,666967000000,36668000000,271687000000,1786982000000,1515295000000,1350150000000,-512239000000,837911000000
2020-03-31,SONY,FY,622260000000,746451000000,4799000000,5958000000,-157193000000,-6640000000,40315000000,-91435000000,-99433000000,16329000000,1349745000000,-439761000000,93173000000,-1367915000000,358196000000,4029000000,-1352278000000,113724000000,0,-200211000000,-49574000000,201719000000,65658000000,-21643000000,38544000000,1512357000000,1473813000000,1349745000000,-439761000000,909984000000
