date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-09-01,COST,FY,254453000000,222358000000,32095000000,0,0,0,22810000000,0,22810000000,245168000000,598000000,169000000,2237000000,12146000000,9285000000,455000000,9740000000,2373000000,7367000000,0.0289523016
2023-09-03,COST,FY,242290000000,212586000000,29704000000,0,0,0,21590000000,0,21590000000,234176000000,533000000,160000000,2489000000,11136000000,8114000000,373000000,8487000000,2195000000,6292000000,0.0259688803
2022-08-28,COST,FY,226954000000,199382000000,27572000000,0,0,0,19779000000,38000000,19779000000,219161000000,205000000,158000000,2277000000,10275000000,7793000000,47000000,7840000000,1925000000,5844000000,0.0257497114
2021-08-29,COST,FY,195929000000,170684000000,25245000000,0,0,0,18461000000,76000000,18537000000,189221000000,143000000,171000000,2067000000,8918000000,6708000000,-28000000,6680000000,1601000000,5007000000,0.0255551756
2020-08-30,COST,FY,166761000000,144939000000,21822000000,0,0,0,16332000000,55000000,16387000000,161326000000,92000000,160000000,1839000000,7366000000,5435000000,-68000000,5367000000,1308000000,4002000000,0.0239984169
