date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,RKT,FY,635828000,112917000,29352000,145483000,133167000,5285000,0,10363000,117519000,-3685986000,-2629239000,-67509000,0,0,0,-427964000,-495473000,3228794000,40603000,0,0,9168000,3278565000,-1364000,152489000,1289321000,1136832000,-2629239000,-805112000,-3434351000
2023-12-31,RKT,FY,-15514000,110271000,-17781000,180134000,-173190000,0,0,55018000,-228208000,26409000,110329000,-60336000,0,-5472000,6479000,920482000,861153000,-650806000,24878000,0,0,2370000,-623558000,-191000,347733000,1136832000,789099000,110329000,-60336000,49993000
2022-12-31,RKT,FY,699933000,94020000,36174000,216001000,-452607000,-1043000,1043000,-155213000,-297394000,10229974000,10823495000,-107764000,14640000,-14640000,2055000,684451000,578742000,-10501075000,37760000,-177700000,-1972813000,-2182771000,-12823786000,-949000,-1422498000,789099000,2211597000,10823495000,-107764000,10715731000
2021-12-31,RKT,FY,6072163000,74713000,48319000,163712000,136397000,12420000,-12420000,11170000,125227000,1248624000,7743928000,-302818000,-1234395000,-39896000,184527000,727730000,-664852000,-2746453000,41981000,-231584000,-3994325000,8914000,-6921467000,-115000,157494000,2211597000,2054103000,7743928000,-302818000,7441110000
2020-12-31,RKT,FY,9399276000,74316000,66530000,136187000,-138756000,7249000,-7249000,94562000,-233318000,-11214923000,-1677370000,-106346000,-565533000,-2500000,565533000,626049000,517203000,6749500000,1750801000,0,0,-6742641000,1757660000,885000,598378000,2054103000,1455725000,-1677370000,-106346000,-1783716000
