date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,MGM,FY,17240545000,9393541000,7847004000,0,4825313000,0,4825313000,1531235000,6356548000,15750089000,0,443230000,831097000,2391392000,1490456000,-373391000,1117065000,52457000,746558000,0.0433024594
2023-12-31,MGM,FY,16164249000,8553562000,7610687000,0,4914056000,299000000,5213471000,505719000,5719190000,14227012000,0,460293000,814128000,2747184000,1891497000,-418734000,1472763000,157839000,1142180000,0.0706608764
2022-12-31,MGM,FY,13127485000,6652983000,6474502000,0,4226617000,235000000,4226617000,3961168000,8187785000,14840768000,519954000,594954000,3919653000,1766891000,-1814115000,-535573000,903799000,697068000,206731000,0.0157479517
2021-12-31,MGM,FY,9680140000,5030609000,4649531000,0,2507239000,121000000,2507239000,1578481000,4085720000,9116329000,738593000,799593000,1339527000,1714421000,631332000,-816895000,1461804000,253415000,1254370000,0.1295818036
2020-12-31,MGM,FY,5162082000,3452711000,1709371000,0,2122333000,88000000,2122333000,1670788000,3793121000,7245832000,676380000,676380000,1393955000,558856000,-2083750000,-869045000,-1511479000,-191572000,-1319907000,-0.2556927612
