date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,SHOP,FY,2019000000,36000000,78000000,430000000,-166000000,-230000000,0,0,64000000,-781000000,1616000000,-19000000,-167000000,-8396000000,7457000000,-461000000,-1586000000,0,0,0,0,61000000,61000000,-6000000,85000000,1498000000,1413000000,1616000000,-19000000,1597000000
2023-12-31,SHOP,FY,132000000,70000000,-1000000,615000000,195000000,116000000,0,0,79000000,-67000000,944000000,-39000000,-395000000,-5841000000,5590000000,-559000000,-1244000000,0,0,0,0,60000000,60000000,4000000,-236000000,1413000000,1649000000,944000000,-39000000,905000000
2022-12-31,SHOP,FY,-3460000000,93000000,-187000000,549000000,-99000000,-128000000,0,0,29000000,2968000000,-136000000,-50000000,-2389000000,-5011000000,6890000000,-159000000,-719000000,0,0,0,0,18000000,18000000,-17000000,-854000000,1649000000,2503000000,-136000000,-50000000,-186000000
2021-12-31,SHOP,FY,2914659000,66308000,190963000,330763000,-129641000,-307094000,0,0,177453000,-2837341000,535711000,-50788000,-709860000,-7337366000,5750224000,-31283000,-2379073000,0,1541168000,0,0,108594000,1649762000,-7005000,-200605000,2502992000,2703597000,535711000,-50788000,484923000
2020-12-31,SHOP,FY,319509000,70060000,-44801000,246940000,-93715000,-29146000,0,0,-64569000,-73035000,424958000,-41733000,-11051000,-5600207000,3721405000,-262000,-1931848000,907950000,2578591000,0,0,70809000,3557350000,3221000,2053681000,2703597000,649916000,424958000,-41995000,382963000
