date,symbol,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt
2024-12-31,RIVN,FY,5294000000,2406000000,7700000000,443000000,2248000000,192000000,10583000000,4381000000,0,0,0,0,0,446000000,4827000000,0,15410000000,499000000,0,0,0,1752000000,2251000000,4820000000,0,0,2156000000,6597000000,0,379000000,8848000000,0,1000000,-23305000000,-4000000,29870000000,6562000000,6562000000,15410000000,4000000,15410000000,2406000000,5737000000,443000000
2023-12-31,RIVN,FY,7857000000,1511000000,9368000000,161000000,2620000000,164000000,12313000000,4230000000,0,0,0,0,0,235000000,4465000000,0,16778000000,981000000,88000000,0,0,1418000000,2487000000,4831000000,0,0,319000000,5150000000,0,488000000,7637000000,0,1000000,-18558000000,3000000,27695000000,9141000000,9141000000,16778000000,0,16778000000,1511000000,4919000000,-2938000000
2022-12-31,RIVN,FY,11568000000,0,11568000000,102000000,1348000000,112000000,13130000000,4088000000,0,0,0,531000000,0,127000000,4746000000,0,17876000000,1000000000,68000000,0,0,1356000000,2424000000,1542000000,0,0,111000000,1653000000,0,379000000,4077000000,0,1000000,-13126000000,-2000000,26926000000,13799000000,13799000000,17876000000,0,17876000000,531000000,1812000000,-9756000000
2021-12-31,RIVN,FY,18133000000,0,18133000000,26000000,274000000,126000000,18559000000,3411000000,0,0,0,290000000,0,34000000,3735000000,0,22294000000,483000000,89000000,0,74000000,593000000,1313000000,1444000000,0,0,23000000,1467000000,0,381000000,2780000000,22294000000,1000000,-6374000000,-22294000000,25887000000,19514000000,19514000000,22294000000,0,22294000000,290000000,1533000000,-16600000000
2020-12-31,RIVN,FY,2979000000,0,2979000000,0,-6000000,37000000,3016000000,1525000000,0,0,0,32000000,0,29000000,1586000000,0,4602000000,90000000,50000000,0,28000000,842000000,611000000,130000000,0,0,5245000000,5375000000,0,105000000,5986000000,5244000000,0,-1686000000,0,-4942000000,-1384000000,-1384000000,4602000000,0,4602000000,32000000,180000000,-2799000000
