date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,SIRI,FY,8699000000,4498000000,4201000000,296000000,497000000,894000000,1391000000,4031000000,5718000000,10216000000,0,496000000,622000000,-747000000,-1517000000,-348000000,-1865000000,210000000,-1665000000,-0.1914013105
2023-12-31,SIRI,FY,8953000000,4568000000,4385000000,322000000,550000000,931000000,1481000000,636000000,2439000000,7007000000,0,423000000,599000000,2540000000,1946000000,-428000000,1518000000,260000000,1258000000,0.1405115604
2022-12-31,SIRI,FY,9003000000,4482000000,4521000000,285000000,525000000,1075000000,1600000000,600000000,2485000000,6967000000,0,422000000,585000000,2612000000,2036000000,-431000000,1605000000,392000000,1213000000,0.1347328668
2021-12-31,SIRI,FY,8696000000,4293000000,4403000000,265000000,514000000,1056000000,1570000000,553000000,2388000000,6681000000,0,415000000,583000000,2524000000,2015000000,-489000000,1526000000,212000000,1314000000,0.1511039558
2020-12-31,SIRI,FY,8040000000,3941000000,4099000000,263000000,511000000,957000000,1468000000,1510000000,3241000000,7182000000,0,394000000,562000000,1386000000,858000000,-428000000,430000000,299000000,131000000,0.0162935323
