date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,UBER,FY,43978000000,26651000000,17327000000,3109000000,3639000000,4337000000,7976000000,3443000000,14528000000,41179000000,721000000,523000000,737000000,5385000000,2799000000,1326000000,4125000000,-5758000000,9856000000,0.224112056
2023-12-31,UBER,FY,37281000000,22457000000,14824000000,3164000000,2682000000,4356000000,7038000000,3512000000,13714000000,36171000000,484000000,633000000,823000000,1933000000,1110000000,1211000000,2321000000,213000000,1887000000,0.0506155951
2022-12-31,UBER,FY,31877000000,19659000000,12218000000,2798000000,3136000000,4756000000,7892000000,3360000000,14050000000,33709000000,139000000,565000000,947000000,-7914000000,-1832000000,-7594000000,-9426000000,-181000000,-9245000000,-0.2900210183
2021-12-31,UBER,FY,17455000000,9351000000,8104000000,2054000000,2316000000,4789000000,7105000000,2779000000,11938000000,21289000000,37000000,483000000,902000000,360000000,-3834000000,2809000000,-1025000000,-492000000,-533000000,-0.0305356631
2020-12-31,UBER,FY,11139000000,5154000000,5985000000,2205000000,2666000000,3583000000,6249000000,2394000000,10848000000,16002000000,55000000,458000000,575000000,-5913000000,-4863000000,-2083000000,-6946000000,-192000000,-6754000000,-0.6063380914
