date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,LMT,FY,71043000000,62596000000,8447000000,1600000000,0,0,-83000000,0,1600000000,-64196000000,0,1036000000,1560000000,8816000000,7013000000,-793000000,6220000000,884000000,5336000000,0.0751094408
2023-12-31,LMT,FY,67571000000,57740000000,9831000000,1500000000,0,0,1528000000,0,1500000000,-59240000000,0,916000000,1430000000,10444000000,8507000000,-409000000,8098000000,1178000000,6920000000,0.1024107975
2022-12-31,LMT,FY,65984000000,57697000000,8287000000,1700000000,0,0,865000000,-61000000,-61000000,57636000000,623000000,623000000,1404000000,8707000000,8348000000,-1668000000,6680000000,948000000,5732000000,0.0868695441
2021-12-31,LMT,FY,67044000000,57983000000,9061000000,1500000000,0,0,1241000000,-62000000,-62000000,57921000000,569000000,569000000,1364000000,9483000000,9123000000,-1573000000,7550000000,1235000000,6315000000,0.094191874
2020-12-31,LMT,FY,65398000000,56744000000,8654000000,1300000000,0,0,241000000,10000000,10000000,56754000000,591000000,591000000,1290000000,10116000000,8644000000,-409000000,8235000000,1347000000,6833000000,0.1044833175
