date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,VZ,FY,134788000000,54097000000,80691000000,0,30137000000,3976000000,34113000000,17892000000,52005000000,106102000000,336000000,6649000000,17892000000,47520000000,28686000000,-5707000000,22979000000,5030000000,17506000000,0.1298780307
2023-12-31,VZ,FY,133974000000,54887000000,79087000000,0,27452000000,3847000000,31299000000,24911000000,56210000000,111097000000,354000000,5524000000,17624000000,40136000000,22877000000,-5890000000,16987000000,4892000000,11614000000,0.0866884619
2022-12-31,VZ,FY,136835000000,59133000000,77702000000,0,26580000000,3556000000,30136000000,2304000000,47235000000,106368000000,146000000,3613000000,17099000000,48597000000,30467000000,-2196000000,28271000000,6523000000,21256000000,0.1553403734
2021-12-31,VZ,FY,133613000000,56301000000,77312000000,0,25264000000,3394000000,28658000000,3805000000,44864000000,101165000000,48000000,3485000000,16206000000,52871000000,32448000000,-3028000000,29420000000,6802000000,22065000000,0.1651411165
2020-12-31,VZ,FY,128292000000,51201000000,77091000000,0,28466000000,3107000000,31573000000,-475000000,48293000000,99494000000,65000000,4247000000,16720000000,48109000000,28798000000,-4831000000,23967000000,5619000000,17801000000,0.1387537804
