date,symbol,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt
2024-12-31,VZ,FY,4194000000,0,4194000000,26109000000,2247000000,7973000000,40523000000,132994000000,22841000000,167742000000,190583000000,842000000,0,19769000000,344188000000,0,384711000000,10425000000,27048000000,1902000000,7492000000,17904000000,64771000000,141309000000,0,46732000000,31324000000,219365000000,0,24343000000,284136000000,0,429000000,89110000000,-923000000,10621000000,99237000000,100575000000,384711000000,1338000000,384711000000,842000000,168357000000,164163000000
2023-12-31,VZ,FY,2065000000,0,2065000000,25085000000,2057000000,7607000000,36814000000,133036000000,22843000000,166724000000,189567000000,953000000,0,19885000000,343441000000,0,380255000000,10021000000,17239000000,2612000000,6955000000,16396000000,53223000000,157703000000,0,45781000000,29749000000,233233000000,0,24268000000,286456000000,0,429000000,82915000000,-1380000000,10466000000,92430000000,93799000000,380255000000,1369000000,380255000000,953000000,174942000000,172877000000
2022-12-31,VZ,FY,2605000000,0,2605000000,24506000000,2388000000,8358000000,37857000000,133564000000,28671000000,161257000000,189928000000,1071000000,0,17260000000,341823000000,0,379680000000,8750000000,14097000000,0,6583000000,20741000000,50171000000,162234000000,0,43441000000,31371000000,237046000000,0,25692000000,287217000000,0,429000000,82380000000,-1865000000,10200000000,91144000000,92463000000,379680000000,1319000000,379680000000,1071000000,176331000000,173726000000
2021-12-31,VZ,FY,2921000000,0,2921000000,23846000000,3055000000,6906000000,36728000000,127579000000,28603000000,159296000000,187899000000,1061000000,0,13329000000,329868000000,0,366596000000,8040000000,11302000000,0,6053000000,21765000000,47160000000,166628000000,0,40685000000,28923000000,236236000000,0,27062000000,283396000000,0,429000000,71993000000,-927000000,10295000000,81790000000,83200000000,366596000000,1410000000,366596000000,1061000000,177930000000,175009000000
2020-12-31,VZ,FY,22171000000,0,22171000000,23917000000,1796000000,6710000000,54594000000,117364000000,24773000000,108282000000,133055000000,589000000,0,10879000000,261887000000,0,316481000000,6667000000,9374000000,0,4843000000,18776000000,39660000000,141173000000,0,35711000000,30665000000,207549000000,0,21485000000,247209000000,0,429000000,60464000000,-71000000,7020000000,67842000000,69272000000,316481000000,1430000000,316481000000,589000000,150547000000,128376000000
