date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,F,FY,184992000000,158434000000,26558000000,8000000000,7487000000,2800000000,10287000000,3044000000,21339000000,179773000000,1540000000,1136000000,5867000000,14215000000,5219000000,2014000000,7233000000,1339000000,5879000000,0.0317797526
2023-12-31,F,FY,176191000000,160031000000,16160000000,8200000000,8202000000,2500000000,10702000000,-8200000000,10702000000,170733000000,1567000000,1318000000,6523000000,11817000000,5458000000,-1491000000,3967000000,-362000000,4347000000,0.0246720888
2022-12-31,F,FY,158057000000,134397000000,23660000000,7800000000,8688000000,2200000000,10888000000,2020000000,10888000000,145285000000,639000000,1282000000,6493000000,4736000000,12401000000,-9292000000,-3016000000,-864000000,-2152000000,-0.0136153413
2021-12-31,F,FY,136341000000,114651000000,21690000000,7600000000,8815000000,3100000000,11915000000,6647000000,11915000000,126566000000,261000000,1803000000,5960000000,25543000000,17378000000,402000000,17780000000,-130000000,17937000000,0.1315598389
2020-12-31,F,FY,127144000000,112752000000,14392000000,7100000000,7393000000,2800000000,10193000000,679000000,10193000000,122945000000,452000000,1651000000,7457000000,7990000000,8818000000,3292000000,-1116000000,160000000,-1276000000,-0.0100358648
