date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,UNH,FY,400278000000,310879000000,89399000000,0,0,0,57112000000,0,57112000000,367991000000,0,-3906000000,4099000000,9769000000,32287000000,-12216000000,20071000000,4829000000,14405000000,0.0359874887
2023-12-31,UNH,FY,367533000000,280664000000,86869000000,0,0,0,54628000000,-117000000,54511000000,339264000000,0,3246000000,3972000000,32517000000,32358000000,-3246000000,29112000000,5968000000,22381000000,0.0608952121
2022-12-31,UNH,FY,322132000000,244545000000,77587000000,0,0,0,0,3400000000,51182000000,295727000000,0,2092000000,3400000000,31835000000,28435000000,-2092000000,26343000000,5704000000,20120000000,0.0624588678
2021-12-31,UNH,FY,285273000000,217945000000,67328000000,0,0,0,0,3103000000,45682000000,263627000000,0,1660000000,3103000000,27073000000,23970000000,-1660000000,22310000000,4578000000,17285000000,0.0605910829
2020-12-31,UNH,FY,255639000000,190141000000,65498000000,0,0,0,0,2891000000,44595000000,234736000000,0,1663000000,2891000000,25296000000,22405000000,-1663000000,20742000000,4973000000,15403000000,0.0602529348
