date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2025-01-31,DOCU,FY,1067885000,107804000,-839989000,610335000,-191710000,2075000,0,7638000,-201423000,262947000,1017272000,-96988000,-143611000,-412611000,340334000,0,-312876000,0,0,-683528000,0,-155263000,-838791000,-7550000,-141945000,659554000,801499000,1017272000,-96988000,920284000
2024-01-31,DOCU,FY,73980000,95062000,6292000,616847000,-36973000,71681000,0,-4826000,-103828000,224318000,979526000,-92391000,0,-336866000,473869000,0,44612000,-726979000,0,-145515000,0,-73545000,-946039000,199000,78298000,801499000,723201000,979526000,-92391000,887135000
2023-01-31,DOCU,FY,-97454000,86255000,1697000,538726000,-255704000,-75964000,0,-26440000,-153300000,233239000,506759000,-77654000,113543000,-537460000,423917000,-113543000,-191197000,-16000,0,-63041000,0,-35199000,-98256000,-3784000,213522000,723201000,509679000,506759000,-77654000,429105000
2022-01-31,DOCU,FY,-69976000,81913000,1369000,408542000,-101611000,-117380000,0,12148000,3621000,186230000,506467000,-61396000,-6388000,-385878000,290753000,-95125000,-162909000,-77906000,69806000,-386521000,0,-316715000,-394621000,-5594000,-56657000,509679000,566336000,506467000,-61396000,445071000
2021-01-31,DOCU,FY,-243267000,71090000,-2410000,286877000,72174000,-73913000,10133000,12128000,123826000,112490000,296954000,-82395000,-180370000,-173530000,517524000,343994000,81229000,259323000,54164000,-372463000,0,-318299000,-58976000,5646000,324853000,566336000,241483000,296954000,-82395000,214559000
