date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,LCID,FY,807832000,1730943000,-923111000,1176453000,0,0,900952000,20304000,2097709000,3828652000,213026000,32923000,295337000,-2384483000,-3020820000,308077000,-2712743000,1199000,-2713942000,-3.3595376266
2023-12-31,LCID,FY,595271000,1936066000,-1340795000,937012000,0,0,797235000,24546000,1758793000,3694859000,204274000,24915000,233531000,-2568948000,-3099588000,272194000,-2827394000,1026000,-2828420000,-4.751482938
2022-12-31,LCID,FY,608181000,1646086000,-1037905000,821512000,0,0,734574000,9532000,1556086000,3202172000,56756000,30596000,206294000,-1067191000,-2593991000,1289910000,-1304081000,379000,-1304460000,-2.1448549034
2021-12-31,LCID,FY,27111000,154897000,-127786000,750185000,0,0,652475000,-893000,1402660000,1557557000,1374000,1374000,75470000,-2502868000,-1530446000,-1049266000,-2579712000,49000,-2579761000,-95.1555088341
2020-12-31,LCID,FY,3976000,3070000,906000,511110000,0,0,89023000,-690000,600133000,603203000,64000,64000,10217000,-709287000,-599227000,-120341000,-719568000,-188000,-719380000,-180.930583501
