date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-09-29,SBUX,FY,3762300000,1592400000,-13800000,308300000,-1048800000,18400000,42800000,28000000,-1138000000,1495200000,6095600000,-2777500000,0,-627500000,778500000,-72700000,-2699200000,136500000,108000000,-1266700000,-2585000000,-111000000,-3718200000,56500000,-265300000,3286200000,3551500000,6095600000,-2777500000,3318100000
2023-10-01,SBUX,FY,4124700000,1450300000,-59400000,302700000,-1133400000,-4100000,366400000,100100000,-1595800000,1323800000,6008700000,-2333600000,0,-610500000,619400000,53900000,-2270800000,358600000,167400000,-984400000,-2431800000,-100400000,-2990600000,-14200000,733100000,3551500000,2818400000,6008700000,-2333600000,3675100000
2022-10-02,SBUX,FY,3283400000,1529400000,-37800000,271500000,-2133000000,-326100000,-641000000,345500000,-1511400000,1483800000,4397300000,-1841300000,59300000,-377900000,139900000,-126300000,-2146300000,673100000,101600000,-4013000000,-2263300000,-136400000,-5638000000,-250300000,-3637300000,2818400000,6455700000,4397300000,-1841300000,2556000000
2021-10-03,SBUX,FY,4200300000,1524100000,-146200000,319100000,-501200000,-43000000,-49800000,189900000,-598300000,593000000,5989100000,-1470000000,1175000000,-432000000,488700000,-81200000,-319500000,-1681200000,246200000,0,-2119000000,-97000000,-3651000000,86200000,2104800000,6455700000,4350900000,5989100000,-1470000000,4519100000
2020-09-27,SBUX,FY,924700000,1503200000,-25800000,248600000,-2676400000,-2700000,-10900000,-210800000,-2452000000,1623500000,1597800000,-1483600000,0,-443900000,260400000,-44400000,-1711500000,5166500000,298800000,-1698900000,-1923500000,-129600000,1713300000,64700000,1664300000,4350900000,2686600000,1597800000,-1483600000,114200000
