date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,NIO,FY,65731559000,59238797000,6492762000,13037304000,11043337000,3408931000,14452268000,877263000,28366835000,87605632000,853728000,798363000,7700681000,-13925480000,-21874073000,-550451000,-22424524000,-22815000,-22657692000,-0.3447003592
2023-12-31,NIO,FY,55617933000,52566137000,3051796000,13431399000,9305215000,2642531000,11947746000,327835000,25706980000,78273117000,2210018000,403530000,4907441000,-15147947000,-22655184000,2196266000,-20458918000,260835000,-21146967000,-0.380218499
2022-12-31,NIO,FY,49268561000,44124568000,5143993000,10836261000,7943434000,1775539000,10537119000,-588728000,20784652000,64909220000,1358719000,333216000,3994055000,-12788344000,-15640659000,1258658000,-14382001000,55103000,-14437104000,-0.2930287329
2021-12-31,NIO,FY,36136423000,29314990000,6821433000,4591852000,5057802000,1428290000,6878132000,-152248000,11317736000,40632726000,911833000,637410000,2351914000,-985360000,-4496303000,521619000,-3974684000,42265000,-4016949000,-0.1111606702
2020-12-31,NIO,FY,16257933000,14384514000,1873419000,2487770000,2921997000,675142000,3932271000,61023000,6481064000,20865578000,166904000,426015000,1545721000,-3325978000,-4607645000,-690069000,-5297714000,6368000,-5304082000,-0.326245778
