date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,HOOD,FY,1411000000,77000000,-369000000,304000000,-1656000000,0,0,-35000000,-1621000000,76000000,-157000000,-13000000,-6000000,-556000000,0,427000000,-148000000,0,0,-257000000,0,-88000000,-345000000,-1000000,-651000000,8695000000,9346000000,-157000000,-13000000,-170000000
2023-12-31,HOOD,FY,-541000000,71000000,0,871000000,595000000,0,0,134000000,461000000,185000000,1181000000,-2000000,-93000000,-759000000,292000000,-20000000,-582000000,0,0,-608000000,0,-2000000,-610000000,0,-11000000,9346000000,9357000000,1181000000,-21000000,1160000000
2022-12-31,HOOD,FY,-1028000000,61000000,0,654000000,-655000000,3398000000,0,-62000000,-3991000000,116000000,-852000000,-57000000,0,-25000000,42000000,-20000000,-60000000,0,0,-12000000,0,12000000,-1817000000,-1000000,-913000000,9357000000,10270000000,-852000000,-57000000,-909000000
2021-12-31,HOOD,FY,-3686432000,25495000,78337000,1572000000,-918107000,-3325697000,2138506000,134090000,134994000,2045548000,-884773000,-83653000,-125426000,-27203000,-20471000,18873000,-237880000,0,0,-422000000,0,677421000,5203421000,-68000,4080700000,10270359000,6189659000,-884773000,-83653000,-968426000
2020-12-31,HOOD,FY,7449000,9938000,-261000,24000000,1773264000,-2875754000,4716895000,67117000,-134994000,61534000,1876254000,-32330000,0,-134994000,0,134994000,-32330000,0,0,0,0,2514089000,1275883000,284000,3120091000,6189659000,3069568000,1876254000,-32330000,1843924000
