date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2025-02-01,TGT,FY,4091000000,2981000000,-180000000,304000000,145000000,0,-854000000,1008000000,-9000000,26000000,7367000000,-2891000000,0,0,0,31000000,-2860000000,-398000000,0,-1007000000,-2046000000,-99000000,-3550000000,0,957000000,4762000000,3805000000,7367000000,-2891000000,4476000000
2024-02-03,TGT,FY,4138000000,2801000000,298000000,251000000,1039000000,0,1613000000,-1216000000,642000000,94000000,8621000000,-4806000000,0,0,0,46000000,-4760000000,-147000000,0,-127000000,-2011000000,-127000000,-2285000000,0,1576000000,3805000000,2229000000,8621000000,-4806000000,3815000000
2023-01-28,TGT,FY,2780000000,2700000000,582000000,220000000,-2436000000,0,403000000,-2237000000,-602000000,172000000,4018000000,-5528000000,8000000,-24000000,16000000,24000000,-5504000000,2462000000,0,-2826000000,-1836000000,-176000000,-2196000000,0,-3682000000,2229000000,5911000000,4018000000,-5528000000,-1510000000
2022-01-29,TGT,FY,6946000000,2642000000,522000000,228000000,-1445000000,0,-3249000000,2628000000,-824000000,-268000000,8625000000,-3544000000,356000000,-7000000,7000000,34000000,-3154000000,825000000,0,-7356000000,-1548000000,-160000000,-8071000000,0,-2600000000,5911000000,8511000000,8625000000,-3544000000,5081000000
2021-01-30,TGT,FY,4368000000,2485000000,-184000000,200000000,3058000000,0,-1661000000,2925000000,1794000000,598000000,10525000000,-2649000000,42000000,-58000000,16000000,58000000,-2591000000,65000000,0,-745000000,-1343000000,23000000,-2000000000,0,5934000000,8511000000,2577000000,10525000000,-2649000000,7876000000
