date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2022-12-31,ATVI,FY,7528000000,2222000000,5306000000,1421000000,1001000000,1217000000,2218000000,182000000,3639000000,5861000000,165000000,108000000,498000000,2248000000,1670000000,74000000,1744000000,231000000,1513000000,0.2009829968
2021-12-31,ATVI,FY,8803000000,2317000000,6486000000,1337000000,788000000,1025000000,1813000000,-20000000,3150000000,5467000000,5000000,108000000,594000000,3777000000,3259000000,-95000000,3164000000,465000000,2699000000,0.3066000227
2020-12-31,ATVI,FY,8086000000,2260000000,5826000000,1150000000,784000000,1064000000,1848000000,-12000000,2998000000,5258000000,21000000,99000000,665000000,3226000000,2734000000,-118000000,2616000000,419000000,2197000000,0.2717041801
2019-12-31,ATVI,FY,6489000000,2094000000,4395000000,998000000,732000000,926000000,1658000000,-1000000,2656000000,4750000000,79000000,90000000,817000000,2340000000,1607000000,26000000,1633000000,130000000,1503000000,0.2316227462
2018-12-31,ATVI,FY,7500000000,2517000000,4983000000,1101000000,832000000,1062000000,1894000000,1798000000,2995000000,5512000000,0,151000000,998000000,3015000000,1988000000,-111000000,1877000000,64000000,1813000000,0.2417333333
