date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,SNAP,FY,-697856000,158074000,0,1041023000,-91456000,-94005000,0,-100728000,103277000,3695000,413480000,-194826000,0,-2289668000,1767510000,-100000,-717084000,-118692000,0,-311069000,0,1137000,-428624000,0,-732228000,1050234000,1782462000,413480000,-194826000,218654000
2023-12-31,SNAP,FY,-1322485000,168441000,0,1324004000,63131000,-98127000,0,94988000,66270000,13430000,246521000,-211727000,-50254000,-2056043000,2891757000,-2779000,570954000,0,0,-189394000,0,-269395000,-458789000,0,358686000,1782462000,1423776000,246521000,-211727000,34794000
2022-12-31,SNAP,FY,-1429653000,202173000,0,1387787000,-34992000,-119780000,0,46492000,38296000,59299000,184614000,-129306000,-67067000,-3511984000,2664207000,-18125000,-1062275000,1483500000,0,-1001052000,0,-175734000,306714000,0,-570947000,1423776000,1994723000,184614000,-129306000,55308000
2021-12-31,SNAP,FY,-487955000,119141000,0,1092135000,-195881000,-332967000,0,53579000,83507000,-234560000,292880000,-69875000,-310915000,-2480143000,2953057000,-1897000,90227000,1137227000,0,0,0,-72154000,1065073000,0,1448180000,1994723000,546543000,292880000,-69875000,223005000
2020-12-31,SNAP,FY,-944839000,86744000,-6326000,770182000,-153845000,-255818000,0,20374000,81599000,80440000,-167644000,-57832000,-168850000,-3636185000,3127497000,5506000,-729864000,988582000,0,0,0,-65791000,922791000,0,25283000,546543000,521260000,-167644000,-57832000,-225476000
