date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,NFLX,FY,39000966000,21038464000,17962502000,2925295000,1702039000,2917554000,4619593000,0,7544888000,28583352000,266776000,718733000,15630431000,24877355000,10417614000,-451957000,9965657000,1254026000,8711631000,0.2233696212
2023-12-31,NFLX,FY,33723297000,19715368000,14007929000,2675758000,1720285000,2657883000,4378168000,0,7053926000,26769294000,0,748598000,14554384000,21508387000,6954003000,-748598000,6205405000,797415000,5407990000,0.1603636204
2022-12-31,NFLX,FY,31615550000,19168285000,12447265000,2711041000,1572891000,2530502000,4103393000,0,6814434000,25982719000,337310000,706212000,14362814000,20332955000,5632831000,-368902000,5263929000,772005000,4491924000,0.1420795779
2021-12-31,NFLX,FY,29697844000,17332683000,12365161000,2273885000,1351621000,2545146000,3896767000,0,6170652000,23503335000,411214000,765620000,12438779000,19044502000,6194509000,-354406000,5840103000,723875000,5116228000,0.172276075
2020-12-31,NFLX,FY,24996056000,15276319000,9719737000,1829600000,1076486000,2228362000,3304848000,0,5134448000,20410767000,725940000,1385940000,10922622000,15507911000,4585289000,-1385940000,3199349000,437954000,2761395000,0.1104732283
