date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-28,AMD,FY,25785000000,13060000000,12725000000,6456000000,0,0,2783000000,1586000000,10825000000,22299000000,182000000,92000000,3000000,1900000000,1900000000,89000000,1989000000,381000000,1641000000,0.0636416521
2023-12-30,AMD,FY,22680000000,12220000000,10460000000,5872000000,1657000000,695000000,2352000000,0,10059000000,22272000000,206000000,106000000,3551000000,4149000000,401000000,91000000,492000000,-346000000,854000000,0.037654321
2022-12-31,AMD,FY,23601000000,11550000000,12051000000,5005000000,1653000000,683000000,2336000000,5000000,10830000000,22380000000,23000000,88000000,3436000000,5534000000,1264000000,-80000000,1184000000,-122000000,1320000000,0.0559298335
2021-12-25,AMD,FY,16434000000,8505000000,7929000000,2845000000,870000000,578000000,1448000000,-2000000,4228000000,12733000000,26000000,34000000,407000000,4166000000,3648000000,21000000,3669000000,513000000,3162000000,0.1924059876
2020-12-26,AMD,FY,9763000000,5416000000,4347000000,1983000000,681000000,314000000,995000000,-3000000,3028000000,8444000000,39000000,47000000,312000000,1676000000,1369000000,-94000000,1275000000,-1210000000,2490000000,0.255044556
