date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-09-28,DIS,FY,91361000000,58698000000,32663000000,0,0,0,15759000000,4990000000,20749000000,79312000000,406000000,1447000000,4990000000,14006000000,11583000000,-4014000000,7569000000,1796000000,4972000000,0.0544214709
2023-09-30,DIS,FY,88898000000,59201000000,29697000000,0,0,0,15336000000,0,23384000000,79710000000,424000000,1973000000,5369000000,11596000000,8992000000,-4223000000,4769000000,1379000000,2354000000,0.0264797858
2022-10-01,DIS,FY,82722000000,54401000000,28321000000,0,0,0,16326000000,0,21577000000,75978000000,152000000,1397000000,5163000000,11997000000,6832000000,-1547000000,5285000000,1732000000,3193000000,0.0385991635
2021-10-02,DIS,FY,67418000000,45131000000,22287000000,0,0,0,13684000000,0,18487000000,63618000000,140000000,1406000000,5111000000,9218000000,3492000000,-1098000000,2561000000,25000000,2024000000,0.0300216559
2020-10-03,DIS,FY,65388000000,43880000000,21508000000,0,0,0,12382000000,0,21773000000,65653000000,156000000,1491000000,5345000000,5249000000,3781000000,-5537000000,-1743000000,699000000,-2832000000,-0.0433106992
