date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,FUBO,FY,-177778000,42536000,218000,42510000,43111000,9034000,0,-5748000,39825000,-30075000,-79478000,-2727000,0,0,0,-13108000,-15835000,-26971000,43296000,0,0,-4860000,11465000,0,-83848000,167572000,251420000,-79478000,-15835000,-95313000
2023-12-31,FUBO,FY,-293102000,39622000,-995000,51215000,28553000,-36200000,0,6635000,58118000,-2915000,-177622000,-1071000,0,-3500000,0,-20846000,-25417000,-3754000,116886000,0,0,-1899000,111233000,0,-91806000,251420000,343226000,-177622000,-1071000,-199567000
2022-12-31,FUBO,FY,-425045000,39809000,-1666000,52454000,39330000,-9778000,0,12014000,37094000,-21583000,-316701000,-5987000,0,-100000000,100000000,-6436000,-12423000,-1682000,292123000,0,0,5829000,296270000,0,-32854000,343226000,376080000,-316701000,-5987000,-322688000
2021-12-31,FUBO,FY,-382963000,39651000,-2681000,53150000,76364000,-15058000,56526000,9420000,25476000,13232000,-192601000,-13478000,-22894000,0,0,-39800000,-76172000,364737000,140446000,0,0,6775000,511958000,0,243185000,379406000,136221000,-192601000,-13478000,-206079000
2020-12-31,FUBO,FY,-599392000,44139000,-9660000,50739000,-6854000,-8100000,36492000,-43866000,8620000,370469000,-150560000,-166000,9328000,0,0,-10000000,-838000,-2994000,279797000,-883000,0,3183000,279995000,0,128597000,136221000,7624000,-150560000,-166000,-150726000
