date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-06-30,MSFT,FY,88136000000,22287000000,-4738000000,10734000000,1824000000,-7191000000,1284000000,3545000000,4186000000,305000000,118548000000,-44477000000,-69132000000,-17732000000,35669000000,-1298000000,-96970000000,575000000,2002000000,-17254000000,-21771000000,-1309000000,-37757000000,-210000000,-16389000000,18315000000,34704000000,118548000000,-44477000000,74071000000
2023-06-30,MSFT,FY,72361000000,13861000000,-6059000000,9611000000,-2388000000,-4087000000,1242000000,-2721000000,3178000000,196000000,87582000000,-28107000000,-1670000000,-37651000000,47864000000,-3116000000,-22680000000,-2750000000,1866000000,-22245000000,-19800000000,-1006000000,-43935000000,-194000000,20773000000,34704000000,13931000000,87582000000,-28107000000,59475000000
2022-06-30,MSFT,FY,72738000000,14460000000,-5702000000,7502000000,446000000,-6834000000,-1123000000,2943000000,5460000000,-409000000,89035000000,-23886000000,-22038000000,-26456000000,44894000000,-2825000000,-30311000000,-9023000000,1841000000,-32696000000,-18135000000,-863000000,-58876000000,-141000000,-293000000,13931000000,14224000000,89035000000,-23886000000,65149000000
2021-06-30,MSFT,FY,61271000000,11686000000,-150000000,6118000000,-936000000,-6481000000,-737000000,2798000000,3484000000,-1249000000,76740000000,-20622000000,-8909000000,-62924000000,65800000000,-922000000,-27577000000,-3750000000,1693000000,-27385000000,-16521000000,-2523000000,-48486000000,-29000000,648000000,14224000000,13576000000,76740000000,-20622000000,56118000000
2020-06-30,MSFT,FY,44281000000,12796000000,11000000,5289000000,-1483000000,-2577000000,168000000,3018000000,-2092000000,-219000000,60675000000,-15441000000,-2521000000,-77190000000,84170000000,-1241000000,-12223000000,-5518000000,1343000000,-22968000000,-15137000000,-3751000000,-46031000000,-201000000,2220000000,13576000000,11356000000,60675000000,-15441000000,45234000000
