date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,RIVN,FY,-4746000000,1031000000,0,692000000,1167000000,-282000000,307000000,-572000000,1714000000,140000000,-1716000000,-1141000000,0,-4392000000,3553000000,0,-1980000000,1000000000,64000000,0,0,72000000,1136000000,-3000000,-2563000000,5294000000,7857000000,-1716000000,-1141000000,-2857000000
2023-12-31,RIVN,FY,-5432000000,937000000,0,821000000,-1414000000,-59000000,-1604000000,105000000,144000000,222000000,-4866000000,-1026000000,0,-2410000000,925000000,0,-2511000000,3195000000,61000000,0,0,-126000000,3130000000,5000000,-4242000000,7857000000,12099000000,-4866000000,-1026000000,-5892000000
2022-12-31,RIVN,FY,-6752000000,652000000,0,987000000,-941000000,-76000000,-1657000000,461000000,331000000,1002000000,-5052000000,-1369000000,0,0,0,0,-1369000000,0,102000000,0,0,-3000000,99000000,-2000000,-6324000000,12099000000,18423000000,-5052000000,-1369000000,-6421000000
2021-12-31,RIVN,FY,-4688000000,197000000,95000000,570000000,84000000,-20000000,-369000000,427000000,46000000,1120000000,-2622000000,-1794000000,0,0,0,0,-1794000000,3726000000,16188000000,0,0,-86000000,19828000000,0,15412000000,18423000000,3011000000,-2622000000,-1794000000,-4416000000
2020-12-31,RIVN,FY,-1018000000,29000000,0,0,100000000,11000000,0,0,89000000,41000000,-848000000,-914000000,0,0,0,0,-914000000,0,2506000000,-6000000,0,-6000000,2500000000,0,738000000,3011000000,2273000000,-848000000,-914000000,-1762000000
