date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,MRNA,FY,-3561000000,189000000,0,429000000,-78000000,534000000,83000000,-69000000,-626000000,17000000,-3004000000,-1051000000,0,-6529000000,9529000000,0,1949000000,-10000000,66000000,0,0,0,56000000,0,-999000000,1929000000,2928000000,-3004000000,-1051000000,-4055000000
2023-12-31,MRNA,FY,-4714000000,621000000,828000000,305000000,-139000000,493000000,747000000,13000000,-1392000000,-19000000,-3118000000,-707000000,-85000000,-3783000000,8781000000,0,4206000000,-270000000,46000000,-1153000000,0,0,-1377000000,0,-289000000,2928000000,3217000000,-3118000000,-707000000,-3825000000
2022-12-31,MRNA,FY,8362000000,348000000,-559000000,226000000,-3455000000,1790000000,492000000,240000000,-5977000000,59000000,4981000000,-400000000,0,-11435000000,6699000000,-40000000,-5176000000,-184000000,65000000,-3329000000,0,0,-3448000000,0,-3643000000,3217000000,6860000000,4981000000,-400000000,4581000000
2021-12-31,MRNA,FY,12202000000,232000000,-318000000,142000000,990000000,-1784000000,-1394000000,204000000,3964000000,1044000000,13620000000,-284000000,0,-12652000000,4443000000,-30000000,-8523000000,-140000000,124000000,-857000000,0,0,-873000000,0,4224000000,6860000000,2636000000,13620000000,-284000000,13336000000
2020-12-31,MRNA,FY,-747064000,31251000,10423000,93000000,2577054000,-1385191000,-46527000,11875000,3996897000,473000,2026971000,-67448000,1604000000,-2956295000,1351815000,185000,-1671928000,-6000000,2039000000,0,0,186193000,2033193000,0,2388236000,2635935000,247699000,2026971000,-67448000,1959523000
