date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-09-01,COST,FY,7367000000,2237000000,0,818000000,611000000,0,-2068000000,1938000000,741000000,306000000,11339000000,-4710000000,0,-1470000000,1790000000,-19000000,-4409000000,-708000000,0,-700000000,-9041000000,-315000000,-10764000000,40000000,-3794000000,9906000000,13700000000,11339000000,-4710000000,6629000000
2023-09-03,COST,FY,6292000000,2077000000,0,774000000,1018000000,0,1228000000,-382000000,172000000,907000000,11068000000,-4323000000,0,-1622000000,937000000,36000000,-4972000000,-384000000,0,-676000000,-1251000000,-303000000,-2614000000,15000000,3497000000,13700000000,10203000000,11068000000,-4323000000,6745000000
2022-08-28,COST,FY,5915000000,1900000000,-37000000,724000000,-1563000000,0,-4003000000,1891000000,549000000,453000000,7392000000,-3891000000,-842000000,-1121000000,1145000000,794000000,-3915000000,-933000000,0,-439000000,-1498000000,-571000000,-3441000000,-249000000,-1055000000,10203000000,11258000000,7392000000,-3891000000,3501000000
2021-08-29,COST,FY,5079000000,1781000000,59000000,665000000,1003000000,0,-1892000000,1838000000,1057000000,371000000,8958000000,-3588000000,0,-1331000000,1446000000,-62000000,-3535000000,-53000000,0,-496000000,-5748000000,-191000000,-6488000000,46000000,-1019000000,11258000000,12277000000,8958000000,-3588000000,5370000000
2020-08-30,COST,FY,4059000000,1645000000,104000000,619000000,2198000000,0,-791000000,2261000000,728000000,236000000,8861000000,-2810000000,-1163000000,-1626000000,1678000000,30000000,-3891000000,792000000,0,-196000000,-1479000000,-264000000,-1147000000,70000000,3893000000,12277000000,8384000000,8861000000,-2810000000,6051000000
