date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-03-31,SONY,FY,13020768000000,9695687000000,3325081000000,0,1733501000000,422655000000,2156156000000,-39906000000,2116250000000,11811937000000,37580000000,40996000000,1144981000000,2454639000000,1208831000000,59831000000,1268662000000,288168000000,970573000000,0.0745403804
2023-03-31,SONY,FY,11539837000000,8398931000000,3140906000000,735698000000,1578039000000,391131000000,1969170000000,-12021000000,1957149000000,10356080000000,31058000000,58951000000,1004590000000,2305484000000,1208206000000,-27893000000,1180313000000,236691000000,1005277000000,0.0871136221
2022-03-31,SONY,FY,9921513000000,7219841000000,2701672000000,618368000000,1240764000000,347709000000,1588473000000,-65494000000,1522979000000,8742820000000,19304000000,104140000000,904470000000,2056876000000,1202339000000,-84836000000,1117503000000,229097000000,882178000000,0.0889156724
2021-03-31,SONY,FY,8999360000000,6561559000000,2437801000000,545357000000,1208564000000,261391000000,1469955000000,-16205000000,1469955000000,8031514000000,10457000000,12185000000,732111000000,1637322000000,971865000000,42710000000,1192370000000,995000000,1029610000000,0.1144092469
2020-03-31,SONY,FY,8259885000000,5925049000000,2334836000000,499290000000,1143167000000,359458000000,1502625000000,2741000000,1502625000000,7427674000000,19278000000,11090000000,746451000000,1556991000000,845459000000,-46009000000,799450000000,177190000000,582191000000,0.0704841532
