date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-09-29,SBUX,FY,36176200000,26467100000,9709100000,0,2523300000,0,2523300000,1777000000,4300300000,30767400000,122800000,562000000,1592400000,7124000000,5408800000,-439200000,4969600000,1207300000,3760900000,0.103960615
2023-10-01,SBUX,FY,35975600000,26129400000,9846200000,0,2441300000,0,2441300000,1534100000,3975400000,30104800000,81200000,550100000,1450300000,7402300000,5870800000,-468900000,5401900000,1277200000,4124500000,0.1146471497
2022-10-02,SBUX,FY,32250300000,23879200000,8371100000,0,2032000000,0,2032000000,1721300000,3753300000,27632500000,97000000,482900000,1529400000,6244200000,4617800000,-385900000,4231900000,948500000,3281600000,0.1017540922
2021-10-03,SBUX,FY,29060600000,20669600000,8391000000,0,1932600000,0,1932600000,1586300000,3518900000,24188500000,90100000,469800000,1524100000,7350800000,4872100000,484800000,5356900000,1156600000,4199300000,0.14450149
2020-09-27,SBUX,FY,23518000000,18458900000,5059100000,0,1679600000,0,1679600000,1817800000,3497400000,21956300000,39700000,437000000,1503200000,3104600000,1561700000,-397300000,1164400000,239700000,928300000,0.0394718939
