date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-29,JNJ,FY,88821000000,27471000000,61350000000,17232000000,21969000000,0,21969000000,0,39201000000,66672000000,1332000000,755000000,7339000000,24781000000,22149000000,-5462000000,16687000000,2621000000,14066000000,0.1583634501
2023-12-31,JNJ,FY,85159000000,26553000000,58606000000,15085000000,20112000000,0,20112000000,0,35197000000,61750000000,1261000000,772000000,7486000000,23320000000,23409000000,-8347000000,15062000000,1736000000,35153000000,0.412792541
2023-01-01,JNJ,FY,79990000000,24596000000,55394000000,14135000000,20246000000,0,20246000000,0,34381000000,58977000000,490000000,276000000,6970000000,26605000000,21013000000,-1654000000,19359000000,2989000000,17941000000,0.2242905363
2022-01-02,JNJ,FY,78740000000,23402000000,55338000000,14277000000,20118000000,0,20118000000,0,34395000000,57797000000,53000000,183000000,7390000000,26751000000,20943000000,-1765000000,19178000000,1377000000,20878000000,0.2651511303
2021-01-03,JNJ,FY,82584000000,28427000000,54157000000,12340000000,22084000000,0,22084000000,0,34424000000,62851000000,111000000,201000000,7231000000,23929000000,19733000000,-3236000000,16497000000,1783000000,14714000000,0.1781701056
