date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-09-28,DIS,FY,5773000000,4990000000,-821000000,1366000000,0,-565000000,-42000000,156000000,0,4276000000,13971000000,-5412000000,0,-1506000000,105000000,-68000000,-6881000000,-1400000000,0,-2992000000,-1366000000,-9530000000,-15288000000,65000000,-8133000000,6102000000,14235000000,13971000000,-5412000000,8559000000
2023-09-30,DIS,FY,3390000000,5369000000,-1346000000,1143000000,177000000,358000000,-183000000,-1142000000,1144000000,1133000000,9866000000,-4969000000,0,0,458000000,-130000000,-4641000000,-1783000000,52000000,0,0,-941000000,-2724000000,73000000,2574000000,14235000000,11661000000,9866000000,-4969000000,4897000000
2022-10-01,DIS,FY,3553000000,5163000000,200000000,977000000,488000000,605000000,-420000000,964000000,-661000000,-4371000000,6010000000,-4943000000,0,0,52000000,-117000000,-5008000000,-4017000000,127000000,0,0,-851000000,-4741000000,-603000000,-4342000000,11661000000,16003000000,6010000000,-4943000000,1067000000
2021-10-02,DIS,FY,2536000000,5111000000,-1241000000,600000000,2194000000,-186000000,252000000,2410000000,-282000000,-3633000000,5567000000,-3578000000,-259000000,-78000000,337000000,415000000,-3163000000,-3699000000,435000000,0,0,-686000000,-4385000000,30000000,-1951000000,16003000000,17954000000,5567000000,-3578000000,1989000000
2020-10-03,DIS,FY,-2442000000,5345000000,-392000000,525000000,-645000000,1786000000,14000000,-2293000000,-152000000,5227000000,7618000000,-4022000000,94000000,0,0,291000000,-3637000000,11233000000,305000000,-305000000,-1587000000,-1166000000,8480000000,38000000,12499000000,17954000000,5455000000,7618000000,-4022000000,3596000000
