date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2025-02-01,TGT,FY,106566000000,76502000000,30064000000,0,0,0,21969000000,2529000000,24498000000,101000000000,0,411000000,106000000,5778000000,5566000000,-305000000,5261000000,1170000000,4091000000,0.038389355
2024-02-03,TGT,FY,106566000000,77736000000,29676000000,0,19961000000,1400000000,21361000000,2608000000,23969000000,101705000000,0,502000000,2801000000,8624000000,5707000000,-410000000,5297000000,1159000000,4138000000,0.0388303962
2023-01-28,TGT,FY,109120000000,82229000000,26891000000,0,19158000000,1500000000,20658000000,2385000000,23043000000,105272000000,478000000,478000000,2700000000,6660000000,3848000000,-430000000,3418000000,638000000,2780000000,0.0254765396
2022-01-29,TGT,FY,106005000000,74963000000,31042000000,0,18252000000,1500000000,19752000000,2344000000,22096000000,97059000000,421000000,421000000,2642000000,11970000000,8946000000,-39000000,8907000000,1961000000,6946000000,0.0655252111
2021-01-30,TGT,FY,93561000000,66177000000,27384000000,0,17115000000,1500000000,18615000000,2230000000,20845000000,87022000000,465000000,977000000,2485000000,9093000000,6539000000,-993000000,5546000000,1178000000,4368000000,0.0466861192
