date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,GOOGL,FY,350018000000,146306000000,203712000000,49326000000,14188000000,27808000000,41996000000,0,91322000000,237628000000,4482000000,268000000,15311000000,135394000000,112390000000,7425000000,119815000000,19697000000,100118000000,0.2860367181
2023-12-31,GOOGL,FY,307394000000,133332000000,174062000000,45427000000,16425000000,27917000000,44342000000,0,89769000000,223101000000,3865000000,308000000,11946000000,97971000000,84293000000,1424000000,85717000000,11922000000,73795000000,0.2400664945
2022-12-31,GOOGL,FY,282836000000,126203000000,156633000000,39500000000,15724000000,26567000000,42291000000,0,81791000000,207994000000,2174000000,357000000,13475000000,85160000000,74842000000,-3514000000,71328000000,11356000000,59972000000,0.2120380715
2021-12-31,GOOGL,FY,257637000000,110939000000,146698000000,31562000000,13510000000,22912000000,36422000000,0,67984000000,178923000000,1499000000,346000000,12441000000,103521000000,78714000000,12020000000,90734000000,14701000000,76033000000,0.2951167728
2020-12-31,GOOGL,FY,182527000000,84732000000,97795000000,27573000000,11052000000,17946000000,28998000000,0,56571000000,141303000000,1865000000,135000000,13697000000,61914000000,41224000000,6858000000,48082000000,7813000000,40269000000,0.2206194152
