date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-05-31,NKE,FY,51362000000,28475000000,22887000000,0,12291000000,4285000000,16576000000,0,16348000000,44823000000,161000000,0,844000000,7155000000,6690000000,10000000,6700000000,1000000000,5700000000,0.1109769869
2023-05-31,NKE,FY,51217000000,28925000000,22292000000,0,12317000000,4060000000,16377000000,280000000,16377000000,45302000000,297000000,0,859000000,6774000000,5056000000,286000000,6201000000,1131000000,5070000000,0.0989905695
2022-05-31,NKE,FY,46710000000,25231000000,21479000000,0,10954000000,3850000000,14804000000,181000000,14804000000,40035000000,94000000,292000000,840000000,7515000000,5835000000,-24000000,6651000000,605000000,6046000000,0.1294369514
2021-05-31,NKE,FY,44538000000,24576000000,19962000000,0,9911000000,3114000000,13025000000,-14000000,13025000000,37601000000,34000000,262000000,797000000,7734000000,6140000000,-471000000,6661000000,934000000,5727000000,0.1285868247
2020-05-31,NKE,FY,37403000000,21162000000,16241000000,0,9534000000,3592000000,13126000000,-139000000,13126000000,34288000000,62000000,89000000,1119000000,4234000000,1996000000,-228000000,2887000000,348000000,2539000000,0.0678822554
