date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,PINS,FY,3646166000,750355000,2895811000,1240564000,463658000,1011772000,1475430000,0,2715994000,3466349000,0,0,21266000,201083000,179817000,107788000,287605000,-1574501000,1862106000,0.5107024749
2023-12-31,PINS,FY,3055071000,688760000,2366311000,1068416000,512407000,908417000,1423573000,0,2488190000,3176950000,105439000,0,21509000,-104169000,-125678000,109238000,-16440000,19170000,-35610000,-0.0116560303
2022-12-31,PINS,FY,2802574000,678597000,2123977000,948980000,343541000,933133000,1276674000,-14502000,2225654000,2904251000,30943000,15210000,46489000,-55188000,-101677000,15733000,-85944000,10103000,-96047000,-0.0342709952
2021-12-31,PINS,FY,2578027000,529320000,2048707000,780264000,300977000,641279000,942256000,-8291000,1722520000,2251840000,4204000,9420000,27500000,353687000,326187000,-5216000,320971000,4533000,316438000,0.1227442536
2020-12-31,PINS,FY,1692658000,449358000,1243300000,606194000,336803000,442807000,779610000,0,1385804000,1835162000,16119000,635000,36988000,-89397000,-142504000,15484000,-127020000,1303000,-128323000,-0.0758115343
