date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,UAL,FY,3149000000,2928000000,0,0,0,0,0,0,0,3368000000,9445000000,-5615000000,0,-5809000000,8661000000,112000000,-2651000000,-3999000000,0,-162000000,0,-21000000,-4182000000,0,2612000000,8946000000,6334000000,9445000000,-5615000000,3830000000
2023-12-31,UAL,FY,2618000000,2671000000,756000000,0,664000000,0,0,572000000,92000000,202000000,6911000000,-7171000000,0,-9470000000,10519000000,16000000,-6106000000,-1860000000,0,0,0,-32000000,-1892000000,0,-1087000000,6334000000,7421000000,6911000000,-7171000000,-260000000
2022-12-31,UAL,FY,737000000,2456000000,248000000,0,2255000000,0,0,796000000,1459000000,370000000,6066000000,-4819000000,0,-11232000000,2084000000,138000000,-13829000000,-3275000000,0,0,0,-74000000,-3349000000,0,-11112000000,7421000000,18533000000,6066000000,-4819000000,1247000000
2021-12-31,UAL,FY,-1964000000,2485000000,-583000000,0,1670000000,0,0,985000000,685000000,459000000,2067000000,-2107000000,0,-68000000,397000000,106000000,-1672000000,5891000000,532000000,0,0,-27000000,6396000000,0,6791000000,18533000000,11742000000,2067000000,-2107000000,-40000000
2020-12-31,UAL,FY,-7069000000,2488000000,-1741000000,0,135000000,135000000,0,-1079000000,1079000000,2054000000,-4133000000,-1727000000,0,-552000000,2319000000,10000000,50000000,11227000000,2103000000,-353000000,-353000000,333000000,12957000000,0,8874000000,11742000000,2868000000,-4133000000,-1727000000,-5860000000
