date,symbol,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt
2024-07-27,CSCO,FY,7508000000,10346000000,17854000000,10023000000,3373000000,4862000000,36862000000,2090000000,58660000000,11219000000,69879000000,0,6262000000,9320000000,87551000000,0,124413000000,2304000000,11341000000,1439000000,16249000000,9251000000,40584000000,19621000000,12226000000,0,6525000000,38372000000,0,0,78956000000,0,45800000000,1087000000,-1430000000,0,45457000000,45457000000,124413000000,0,124413000000,10346000000,30962000000,23454000000
2023-07-29,CSCO,FY,10123000000,16023000000,26146000000,9206000000,3644000000,4164000000,43348000000,2085000000,38535000000,1818000000,40353000000,0,6576000000,9490000000,58504000000,0,101852000000,2313000000,1733000000,4235000000,13908000000,9120000000,31309000000,6658000000,11642000000,0,7183000000,26190000000,0,0,57499000000,0,44289000000,1639000000,-1575000000,0,44353000000,44353000000,101852000000,0,101852000000,16023000000,8391000000,-1732000000
2022-07-30,CSCO,FY,7079000000,12188000000,19267000000,10527000000,2568000000,4355000000,36717000000,1997000000,38304000000,2569000000,40873000000,0,4449000000,9966000000,57285000000,0,94002000000,2281000000,1099000000,961000000,12784000000,8515000000,25640000000,8416000000,10480000000,0,9693000000,28589000000,0,0,54229000000,0,42714000000,-1319000000,-1622000000,0,39773000000,39773000000,94002000000,0,94002000000,12188000000,9515000000,2436000000
2021-07-31,CSCO,FY,9175000000,15343000000,24518000000,10146000000,1559000000,2889000000,39112000000,2338000000,38168000000,3619000000,41787000000,0,4360000000,9900000000,58385000000,0,97497000000,2362000000,2508000000,801000000,12148000000,8438000000,26257000000,9018000000,10016000000,0,10931000000,29965000000,0,0,56222000000,0,42346000000,-654000000,-417000000,0,41275000000,41275000000,97497000000,0,97497000000,15343000000,11526000000,2351000000
2020-07-25,CSCO,FY,11809000000,17610000000,29419000000,10523000000,1282000000,2349000000,43573000000,2453000000,33806000000,1576000000,35382000000,169000000,3990000000,9455000000,51280000000,0,94853000000,2218000000,3005000000,839000000,11406000000,7522000000,25331000000,11578000000,9040000000,0,10242000000,31602000000,0,0,56933000000,0,41202000000,-2763000000,-519000000,0,37920000000,37920000000,94853000000,0,94853000000,17610000000,14583000000,2774000000
