date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,MGM,FY,1064608000,831097000,-85116000,80224000,-237405000,-157662000,1275000,-107395000,26377000,709087000,2362495000,-1150589000,-113882000,0,0,-18692000,-1283163000,29416000,0,-1357890000,0,-235807000,-1564281000,-26883000,-511832000,2503064000,3014896000,2362495000,-1150589000,1211906000
2023-12-31,MGM,FY,1314924000,814128000,-117278000,73607000,152951000,-132288000,-15524000,410131000,-109368000,452445000,2690777000,-931813000,-122058000,0,0,339696000,-714175000,-2382906000,0,-2291917000,0,-329808000,-5004631000,-19401000,-3021492000,3014896000,6036388000,2690777000,-931813000,1758964000
2022-12-31,MGM,FY,206731000,3482050000,496189000,71296000,128198000,-211687000,-26627000,183839000,182673000,-2628002000,1756462000,-765067000,-2143904000,-254786000,254786000,5027152000,2118181000,-1070340000,0,-2775217000,-4048000,825303000,-3024302000,8926000,833329000,6036388000,5203059000,1756462000,-765067000,991395000
2021-12-31,MGM,FY,1208389000,1150610000,241947000,65183000,142499000,-236182000,3107000,406018000,-30444000,-1435205000,1373423000,-490697000,-2016493000,-226889000,226889000,4050835000,1543645000,-1346442000,792851000,-1753509000,-4789000,-502206000,-2814095000,-1551000,101422000,5203059000,5101637000,1373423000,-490697000,882726000
2020-12-31,MGM,FY,-1319907000,1210556000,18347000,106956000,-624463000,960099000,14705000,-1383017000,-216250000,-884532000,-1493043000,-270579000,-96925000,-96925000,96925000,2526808000,2159304000,2412721000,524704000,-353720000,-77606000,-402672000,2103427000,2345000,2772033000,5101637000,2329604000,-1493043000,-270579000,-1763622000
