date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,RBLX,FY,3601979000,801162000,2800817000,1444207000,407507000,174181000,581688000,1838239000,3864134000,4665296000,179531000,39813000,226437000,-670250000,-1063317000,126817000,-936500000,4114000,-935384000,-0.2596861337
2023-12-31,RBLX,FY,2799274000,649115000,2150159000,1253598000,390055000,146460000,536515000,1619113000,3409226000,4058341000,141818000,39391000,208142000,-910950000,-1259067000,100584000,-1158483000,454000,-1151946000,-0.4115159859
2022-12-31,RBLX,FY,2225052000,547658000,1677394000,873477000,297317000,117448000,414765000,1312936000,2601178000,3148836000,38842000,38642000,130083000,-761864000,-923784000,-6805000,-930589000,3552000,-924366000,-0.4154356842
2021-12-31,RBLX,FY,1919181000,496870000,1422311000,533207000,303020000,86363000,389383000,994819000,1917409000,2414279000,92000,6781000,75622000,-421397000,-495098000,-8702000,-503800000,-320000,-491651000,-0.2561775049
2020-12-31,RBLX,FY,923885000,239898000,683987000,201433000,97341000,58384000,155725000,592966000,950124000,1190022000,1822000,0,43808000,-220539000,-266137000,1790000,-264347000,-6656000,-253254000,-0.2741185321
