date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,BA,FY,-11829000000,1836000000,0,407000000,-8768000000,415000000,-12353000000,-793000000,3963000000,6274000000,-12080000000,-2230000000,74000000,-13856000000,4743000000,-704000000,-11973000000,1488000000,18200000000,0,0,5521000000,25209000000,-47000000,1088000000,13801000000,12713000000,-12080000000,-2318000000,-14398000000
2023-12-31,BA,FY,-2242000000,1861000000,0,690000000,4089000000,764000000,1684000000,1672000000,-31000000,1562000000,5960000000,-1527000000,-70000000,-16448000000,15739000000,-131000000,-2437000000,-5141000000,45000000,-408000000,0,-346000000,-5487000000,30000000,-1956000000,12691000000,14647000000,5960000000,-1527000000,4433000000
2022-12-31,BA,FY,-5053000000,1979000000,0,1941000000,4139000000,142000000,420000000,838000000,2739000000,1722000000,3512000000,-1222000000,-6000000,-5051000000,10619000000,30000000,4370000000,-1276000000,50000000,-40000000,0,10000000,-1266000000,-73000000,6510000000,14614000000,8104000000,3512000000,-1222000000,2290000000
2021-12-31,BA,FY,-4290000000,2144000000,3281000000,2073000000,-6977000000,-713000000,-1127000000,-3783000000,-1354000000,1593000000,-3416000000,-980000000,-6000000,-35713000000,45489000000,534000000,9324000000,-5576000000,42000000,-66000000,0,42000000,-5600000000,-39000000,217000000,8052000000,7835000000,-3416000000,-980000000,-4396000000
2020-12-31,BA,FY,-11941000000,2246000000,6701000000,445000000,-17335000000,909000000,-11002000000,-5363000000,-1879000000,1669000000,-18410000000,-1303000000,296000000,-37616000000,20275000000,-18000000,-18366000000,36250000000,36000000,-173000000,-1158000000,36000000,34955000000,85000000,-1819000000,7752000000,9571000000,-18410000000,-1303000000,-19713000000
