date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-03-31,BABA,FY,71332000000,44504000000,-5263000000,18546000000,-11055000000,0,0,0,-11055000000,64529000000,182593000000,-32087000000,-2204000000,-79632000000,94050000000,-1951000000,-21824000000,2465000000,843000000,-88745000000,-17946000000,-4861000000,-108244000000,4389000000,56914000000,286424000000,229510000000,182593000000,-32929000000,149664000000
2023-03-31,BABA,FY,72783000000,46938000000,-1717000000,30831000000,13482000000,0,0,0,13482000000,37435000000,199752000000,-34352000000,16978000000,-119698000000,1282000000,284000000,-135506000000,11342000000,11000000,-74746000000,0,-2226000000,-65619000000,3530000000,2157000000,229510000000,227353000000,199752000000,-34352000000,165400000000
2022-03-31,BABA,FY,47079000000,48065000000,-1369000000,23971000000,-18150000000,0,0,13327000000,-31477000000,43163000000,142759000000,-53324000000,-13481000000,-146362000000,14543000000,32000000,-198592000000,-7286000000,109000000,-61225000000,0,3953000000,-64449000000,-8834000000,-129116000000,227353000000,356469000000,142759000000,-53324000000,89435000000
2021-03-31,BABA,FY,143284000000,47909000000,3236000000,50120000000,50508000000,0,0,77357000000,-26849000000,-63271000000,231786000000,-43185000000,-35386000000,-172340000000,7280000000,-563000000,-244194000000,31349000000,175000000,-773000000,0,-669000000,30082000000,-7187000000,10487000000,356469000000,345982000000,231786000000,-43185000000,188601000000
2020-03-31,BABA,FY,140350000000,42427000000,-3443000000,31742000000,21418000000,0,0,56690000000,-35272000000,-51887000000,180607000000,-45386000000,-39053000000,-54851000000,18798000000,12420000000,-108072000000,-16022000000,91506000000,0,0,-4631000000,70853000000,4100000000,147488000000,345982000000,198494000000,180607000000,-45386000000,135221000000
