date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,PFE,FY,8051000000,7013000000,-2102000000,877000000,-3066000000,-109000000,-854000000,-1023000000,-1080000000,1971000000,12744000000,-2909000000,7040000000,-10313000000,8834000000,0,2652000000,-7159000000,0,0,-9512000000,-469000000,-17140000000,-66000000,-1810000000,1107000000,2917000000,12744000000,-2909000000,9835000000
2023-12-31,PFE,FY,2172000000,6290000000,-3442000000,525000000,-2172000000,347000000,6199000000,-300000000,-8418000000,5327000000,8700000000,-3907000000,-43430000000,-31178000000,46417000000,-180000000,-32278000000,35945000000,0,0,-9247000000,-632000000,26066000000,-40000000,2449000000,2917000000,468000000,8700000000,-3907000000,4793000000
2022-12-31,PFE,FY,31401000000,5064000000,-3764000000,872000000,-4456000000,261000000,592000000,1191000000,-6500000000,150000000,29267000000,-3236000000,-22997000000,-38780000000,45462000000,3768000000,-15783000000,-3516000000,0,-2000000000,-8983000000,-335000000,-14834000000,-165000000,-1515000000,468000000,1983000000,29267000000,-3236000000,26031000000
2021-12-31,PFE,FY,22459000000,5191000000,-4293000000,1182000000,12804000000,-3811000000,-1125000000,1242000000,16498000000,-4763000000,32580000000,-2711000000,-12000000,-47613000000,28096000000,-306000000,-22546000000,-1103000000,0,0,-8729000000,16000000,-9816000000,-59000000,158000000,1983000000,1825000000,32580000000,-2711000000,29869000000
2020-12-31,PFE,FY,7021000000,4777000000,-1468000000,756000000,-275000000,-1249000000,-736000000,353000000,1357000000,3592000000,14403000000,-2791000000,-621000000,-14402000000,12730000000,813000000,-4271000000,-12755000000,0,0,-8440000000,11546000000,-9649000000,-8000000,475000000,1825000000,1350000000,14403000000,-2791000000,11612000000
