date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-05-31,FDX,FY,87693000000,68741000000,18952000000,0,-722000000,0,-722000000,14115000000,12597000000,82134000000,370000000,745000000,4287000000,10868000000,5559000000,277000000,5836000000,1505000000,4331000000,0.0493882066
2023-05-31,FDX,FY,90155000000,70989000000,19166000000,0,13393000000,435000000,13828000000,13828000000,13828000000,84817000000,198000000,401000000,4176000000,10603000000,4912000000,451000000,5363000000,1391000000,3972000000,0.0440574566
2022-05-31,FDX,FY,93512000000,73345000000,20167000000,0,13174000000,470000000,13644000000,13644000000,13644000000,86989000000,53000000,689000000,3970000000,9767000000,6245000000,-1349000000,4896000000,1070000000,3826000000,0.040914535
2021-05-31,FDX,FY,83959000000,66005000000,17954000000,0,11343000000,428000000,11771000000,11981000000,11981000000,77986000000,52000000,793000000,3793000000,11749000000,5857000000,817000000,6674000000,1443000000,5231000000,0.0623042199
2020-05-31,FDX,FY,69217000000,55873000000,13344000000,0,10065000000,427000000,10492000000,10492000000,10492000000,66365000000,55000000,672000000,3615000000,6345000000,3287000000,-748000000,1669000000,383000000,1286000000,0.0185792508
