date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,COIN,FY,2579066000,127518000,151315000,912838000,-478002000,0,0,0,-478002000,-735891000,2556844000,0,0,0,0,-282385000,-282385000,1246025000,0,0,0,1456756000,2828921000,-48367000,5055013000,14610442000,9555429000,2556844000,0,2556844000
2023-12-31,COIN,FY,94871000,139642000,-216334000,864710000,326206000,0,0,0,326206000,-286144000,922951000,-63202000,-30730000,-332528000,461325000,-29473000,5392000,-324015000,0,0,0,-487317000,-811332000,8772000,125783000,9555429000,9429646000,922951000,-63202000,859749000
2022-12-31,COIN,FY,-2624949000,154069000,-468035000,1565823000,-1031448000,-141023000,0,18612000,-909037000,819121000,-1585419000,-63971000,-186150000,-1463080000,970736000,78643000,-663822000,0,72345000,-351867000,0,-5838518000,-5838518000,-163257000,-8251016000,9429646000,17680662000,-1585419000,-63971000,-1649390000
2021-12-31,COIN,FY,3624120000,63651000,-558329000,820685000,6833297000,-8016000,8016000,27330000,6805967000,-53393000,10730031000,-85783000,-70911000,-3335599000,2579191000,-211638000,-1124740000,3399764000,237386000,-262794000,0,-352925000,3284225000,-64883000,12824633000,17680662000,4856029000,10730031000,-85783000,10644248000
2020-12-31,COIN,FY,322317000,30962000,474000,70548000,2616906000,-157156000,-2731359000,2731359000,2774062000,-37137000,3004070000,-18802000,33615000,-538409000,574418000,46035000,50822000,0,20731000,-1930000,0,18801000,18801000,-2081000,3071612000,4856029000,1784417000,3004070000,-18802000,2985268000
