date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,AMZN,FY,637959000000,326288000000,311671000000,88544000000,11359000000,43907000000,55266000000,99268000000,243078000000,569366000000,4677000000,2406000000,52795000000,123815000000,68593000000,21000000,68614000000,9265000000,59248000000,0.092871172
2023-12-31,AMZN,FY,574785000000,304739000000,270046000000,85622000000,11816000000,44370000000,56186000000,91386000000,233194000000,537933000000,2949000000,3182000000,48663000000,89402000000,36852000000,705000000,37557000000,7120000000,30425000000,0.0529328358
2022-12-31,AMZN,FY,513983000000,288831000000,225152000000,73213000000,11891000000,42238000000,54129000000,85562000000,212904000000,501735000000,989000000,2367000000,41921000000,38352000000,12248000000,-18184000000,-5936000000,-3217000000,-2722000000,-0.005295895
2021-12-31,AMZN,FY,469822000000,272344000000,197478000000,56052000000,8823000000,32551000000,41374000000,75173000000,172599000000,444943000000,448000000,1809000000,34433000000,74393000000,24879000000,13272000000,38151000000,4791000000,33364000000,0.0710141288
2020-12-31,AMZN,FY,386064000000,233307000000,152757000000,42740000000,6668000000,22008000000,28676000000,58442000000,129858000000,363165000000,555000000,1647000000,25180000000,51005000000,22899000000,1279000000,24178000000,2863000000,21331000000,0.055252497
