date,symbol,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt
2024-12-31,GE,FY,13619000000,982000000,14601000000,11763000000,9763000000,1508000000,37635000000,7278000000,8538000000,4257000000,12795000000,37741000000,7111000000,20582000000,85507000000,-2000000,123140000000,7909000000,2039000000,0,16048000000,8396000000,34392000000,17234000000,1013000000,0,50936000000,69183000000,0,0,103575000000,0,15000000,80488000000,-3861000000,-57300000000,19342000000,19565000000,123140000000,223000000,123140000000,38723000000,19273000000,5654000000
2023-12-31,GE,FY,16967000000,5706000000,22673000000,16966000000,16528000000,3880000000,59799000000,12494000000,13385000000,5695000000,19080000000,46870000000,10575000000,14227000000,103246000000,0,163045000000,10679000000,19929000000,1057000000,1001000000,36886000000,50876000000,21684000000,1339000000,0,60566000000,83589000000,0,20649000000,134465000000,0,15000000,86527000000,20812000000,-79976000000,27378000000,28580000000,163045000000,1202000000,163045000000,52576000000,22937000000,5970000000
2022-12-31,GE,FY,15810000000,7609000000,23419000000,17298000000,14891000000,2317000000,58382000000,12193000000,12999000000,6106000000,19105000000,44280000000,10001000000,44890000000,130469000000,0,188851000000,10033000000,3739000000,1019000000,16216000000,34637000000,49428000000,22409000000,1409000000,0,80693000000,104511000000,0,2089000000,153939000000,6000000,15000000,82983000000,-2272000000,-81209000000,33696000000,34912000000,188851000000,1216000000,188851000000,43657000000,26148000000,10338000000
2021-12-31,GE,FY,15770000000,12297000000,28067000000,20501000000,15847000000,2274000000,66348000000,15609000000,26182000000,9330000000,35512000000,42209000000,10855000000,28341000000,132526000000,0,198874000000,16243000000,4361000000,500000000,17372000000,30849000000,51953000000,33672000000,1989000000,22089000000,69648000000,105309000000,0,2848000000,157262000000,6000000,15000000,85110000000,1582000000,-46403000000,40310000000,41612000000,198874000000,1302000000,198874000000,54506000000,35185000000,19415000000
2020-12-31,GE,FY,36630000000,7319000000,43949000000,23720000000,15890000000,2121000000,88412000000,44662000000,25524000000,9774000000,35298000000,42549000000,12081000000,30449000000,165039000000,1000000,253452000000,16458000000,4713000000,463000000,18215000000,34435000000,56069000000,73383000000,1801000000,29952000000,85125000000,160309000000,0,3195000000,216378000000,6000000,702000000,92247000000,-9749000000,-47654000000,35552000000,37074000000,253452000000,1522000000,253452000000,49868000000,75066000000,38436000000
