date,symbol,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt
2025-02-01,TGT,FY,4762000000,0,4762000000,1541000000,12740000000,411000000,19454000000,36785000000,631000000,0,631000000,0,0,899000000,38315000000,0,57769000000,13053000000,1989000000,1042000000,1209000000,3506000000,20799000000,17886000000,388000000,2303000000,1727000000,22304000000,0,3935000000,43103000000,0,38000000,8090000000,-458000000,6996000000,14666000000,14666000000,57769000000,0,57769000000,0,19875000000,15113000000
2024-02-03,TGT,FY,3805000000,0,3805000000,1404000000,11886000000,403000000,17498000000,36458000000,631000000,8000000,639000000,0,0,761000000,37858000000,0,55356000000,12098000000,1445000000,827000000,0,4934000000,19304000000,16307000000,419000000,2480000000,3414000000,22620000000,0,3608000000,41924000000,0,38000000,7093000000,-460000000,6761000000,13432000000,13432000000,55356000000,0,55356000000,3380000000,19646000000,15841000000
2023-01-28,TGT,FY,2229000000,1343000000,2229000000,1169000000,13499000000,949000000,17846000000,34169000000,631000000,645000000,645000000,440000000,2196000000,-1961000000,35489000000,0,53335000000,13487000000,426000000,772000000,1240000000,4815000000,19500000000,18647000000,449000000,2196000000,1311000000,22603000000,0,2934000000,42103000000,0,38000000,5005000000,-419000000,6608000000,11232000000,11232000000,53335000000,0,53335000000,1783000000,18777000000,16548000000
2022-01-29,TGT,FY,5911000000,17000000,5928000000,1353000000,13902000000,407000000,21573000000,30737000000,631000000,25000000,656000000,470000000,1566000000,-1191000000,32238000000,0,53811000000,15478000000,425000000,1042000000,1202000000,4802000000,21747000000,16042000000,479000000,1566000000,1150000000,19237000000,0,2747000000,40984000000,0,39000000,6920000000,-553000000,6421000000,12827000000,12827000000,53811000000,0,53811000000,5455000000,16213000000,10302000000
2021-01-30,TGT,FY,8511000000,7644000000,8511000000,631000000,10653000000,961000000,20756000000,29106000000,631000000,37000000,668000000,450000000,-1118000000,1386000000,30492000000,0,51248000000,12859000000,1355000000,1576000000,5088000000,4335000000,20125000000,13754000000,509000000,990000000,1430000000,16683000000,0,2429000000,36808000000,0,42000000,8825000000,-756000000,6329000000,14440000000,14440000000,51248000000,0,51248000000,8094000000,14898000000,6387000000
