date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-31,RBLX,FY,-940614000,226437000,0,1015794000,0,-110479000,0,-7527000,0,520699000,822316000,-181016000,2840000,-4642540000,3974324000,-5680000,-852072000,0,70344000,0,0,65894000,65894000,-2921000,33217000,711683000,678466000,822316000,-179646000,642670000
2023-12-31,RBLX,FY,-1151946000,208142000,0,867967000,506822000,-126172000,0,-3475000,636469000,27195000,458180000,-320667000,-3859000,-4591974000,2104901000,-13500000,-2825099000,14700000,53226000,0,0,-750000,67176000,735000,-2299008000,678466000,2977474000,458180000,-334167000,124013000
2022-12-31,RBLX,FY,-934141000,130083000,0,589498000,513134000,-72479000,0,10302000,575311000,70722000,369296000,-427663000,-13388000,0,0,-1500000,-441051000,0,45752000,0,0,-2110000,43642000,1287000,-26826000,2977474000,3004300000,369296000,-427663000,-58367000
2021-12-31,RBLX,FY,-503480000,75622000,0,341942000,700335000,-61044000,90911000,23369000,647099000,44690000,659109000,-101129000,-45692000,0,0,-7856000,-146821000,990000000,76177000,0,0,1142410000,1598124000,-55000,2110357000,3004300000,893943000,659109000,-101129000,557980000
2020-12-31,RBLX,FY,-257691000,43808000,0,79158000,656036000,-156865000,72898000,4488000,735515000,3029000,524340000,-113120000,-40919000,-5991000,63000000,48042000,-97030000,0,15156000,0,0,314788000,164972000,168000,592450000,893943000,301493000,524340000,-113120000,411220000
