date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,RIOT,FY,376658000,262755000,113903000,0,0,0,266915000,0,266915000,266915000,27166000,1985000,212053000,324183000,153590000,-43445000,110145000,744000,109401000,0.2904518157
2023-12-31,RIOT,FY,280678000,254333000,26345000,0,0,0,100346000,-10954000,89392000,343725000,8222000,0,252354000,-2786000,-63047000,8482000,-54565000,-5093000,-49472000,-0.1762589159
2022-12-31,RIOT,FY,259171000,193696000,65475000,0,0,0,67452000,107950000,175402000,369098000,454000,454000,120131000,25368000,329188000,-8601000,-521302000,-11749000,-509553000,-1.9660880268
2021-12-31,RIOT,FY,213243000,82093000,131150000,0,0,0,87429000,26324000,113753000,195846000,296000,296000,26599000,11712000,19775000,7176000,-7672000,254000,-7926000,-0.0371688637
2020-12-31,RIOT,FY,12081000,6251000,5830000,0,0,0,10251000,4494000,14745000,20996000,85000,0,4861000,-7806000,-8915000,1437000,-12667000,1000,-12668000,-1.048588693
