date,symbol,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow
2024-12-28,AMD,FY,1641000000,3177000000,-1163000000,1407000000,-2098000000,-1865000000,-1458000000,-109000000,1334000000,77000000,3041000000,-636000000,-565000000,-1834000000,2032000000,-98000000,-1101000000,-750000000,0,-1590000000,0,278000000,-2062000000,0,-122000000,3811000000,3933000000,3041000000,-636000000,2405000000
2023-12-30,AMD,FY,854000000,3551000000,-1019000000,1384000000,-3049000000,-1250000000,-580000000,-419000000,-800000000,-54000000,1667000000,-546000000,-131000000,-3722000000,2987000000,-11000000,-1423000000,0,268000000,-1412000000,0,266000000,-1146000000,0,-902000000,3933000000,4835000000,1667000000,-546000000,1121000000
2022-12-31,AMD,FY,1320000000,4262000000,-1505000000,1081000000,-1846000000,-1091000000,-1401000000,931000000,-285000000,253000000,3565000000,-450000000,822000000,-2667000000,4310000000,-16000000,1999000000,679000000,167000000,-4108000000,0,165000000,-3264000000,0,2300000000,4835000000,2535000000,3565000000,-450000000,3115000000
2021-12-25,AMD,FY,3162000000,463000000,308000000,379000000,-774000000,-640000000,-556000000,801000000,-379000000,-17000000,3521000000,-301000000,0,-2056000000,1678000000,-7000000,-686000000,0,104000000,-1999000000,0,104000000,-1895000000,0,940000000,2535000000,1595000000,3521000000,-301000000,3220000000
2020-12-26,AMD,FY,2490000000,354000000,-1223000000,274000000,-931000000,-219000000,-417000000,-513000000,218000000,107000000,1071000000,-294000000,-27000000,-850000000,192000000,27000000,-952000000,0,85000000,-78000000,0,84000000,6000000,0,125000000,1595000000,1470000000,1071000000,-294000000,777000000
