date,symbol,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncome,netIncomeRatio
2024-12-31,TSM,FY,2894308000000,1269954000000,1624354000000,204182000000,83745000000,13143600000,96889000000,1230000000,302301000000,1572255000000,87213400000,10495400000,662796000000,1984849000000,1322053000000,83786000000,1405839000000,233407000000,1173268000000,0.4053708175
2023-12-31,TSM,FY,2161736000000,986625000000,1175111000000,182370000000,60872800000,10590700000,71464000000,-188700000,253645000000,1240270000000,60293900000,11999400000,532190900000,1523506800000,921466000000,57705000000,979171000000,141403000000,838498000000,0.3878817765
2022-12-31,TSM,FY,2263891300000,915536500000,1348354800000,163262200000,53524800000,9920500000,63445300000,368400000,227075900000,1142612400000,22422200000,11750000000,437254300000,1593076500000,1121278900000,22793300000,1144072200000,150777500000,992923400000,0.4385914642
2021-12-31,TSM,FY,1587415000000,767877700000,819537300000,124734800000,36929600000,7558600000,44488200000,333400000,169556400000,937434100000,5708800000,5414200000,422394900000,1090845100000,649980900000,13055100000,663036000000,70155400000,592359200000,0.3731596337
2020-12-31,TSM,FY,1339254800000,628124700000,711130100000,109486000000,28457600000,7112800000,35570400000,-710000000,144346400000,772471100000,9018400000,2081500000,331724600000,918552400000,566783700000,17962600000,584746300000,73738300000,510744000000,0.3813643229
